orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
trdox[c],trdox,MNXM1090214,MNXM1090214[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
r1p[c],r1p,MNXM1103205,MNXM1103205[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pram[c],pram,MNXM1364117,MNXM1364117[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
gar[c],gar,MNXM1104522,MNXM1104522[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
fgam[c],fgam,MNXM1094915,MNXM1094915[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
fpram[c],fpram,MNXM1363732,MNXM1363732[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
5caiz[c],5caiz,MNXM1542101,MNXM1542101[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
5aizc[c],5aizc,MNXM737371,MNXM737371[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
25aics[c],25aics,MNXM1104647,MNXM1104647[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
fprica[c],fprica,MNXM1104518,MNXM1104518[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
imp[c],imp,MNXM1101868,MNXM1101868[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
xmp[c],xmp,MNXM1104385,MNXM1104385[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
gsn[c],gsn,MNXM1103400,MNXM1103400[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
xtsn[c],xtsn,MNXM1103769,MNXM1103769[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
gua[c],gua,MNXM733114,MNXM733114[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dcamp[c],dcamp,MNXM1103622,MNXM1103622[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
datp[c],datp,MNXM286,MNXM286[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dadp[c],dadp,MNXM735047,MNXM735047[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dgtp[c],dgtp,MNXM344,MNXM344[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dgdp[c],dgdp,MNXM436,MNXM436[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dctp[c],dctp,MNXM360,MNXM360[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dcdp[c],dcdp,MNXM411,MNXM411[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
udp[c],udp,MNXM1102128,MNXM1102128[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dutp[c],dutp,MNXM452,MNXM452[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dudp[c],dudp,MNXM572,MNXM572[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dttp[c],dttp,MNXM394,MNXM394[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dtdp[c],dtdp,MNXM152,MNXM152[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
xtp[c],xtp,MNXM1102152,MNXM1102152[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ditp[c],ditp,MNXM728062,MNXM728062[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dimp[c],dimp,MNXM1922,MNXM1922[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
itp[c],itp,MNXM1103428,MNXM1103428[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
camp[c],camp,MNXM243,MNXM243[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
idp[c],idp,MNXM1104559,MNXM1104559[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
didp[c],didp,MNXM2174,MNXM2174[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
adprib[c],adprib,MNXM1104545,MNXM1104545[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
cbasp[c],cbasp,MNXM465,MNXM465[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dhor__S[c],dhor__S,MNXM252,MNXM252[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
orot[c],orot,MNXM235,MNXM235[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
orot5p[c],orot5p,MNXM1103557,MNXM1103557[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ump[c],ump,MNXM1104823,MNXM1104823[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
uri[c],uri,MNXM1103104,MNXM1103104[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ura[c],ura,MNXM1369194,MNXM1369194[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
cytd[c],cytd,MNXM1364050,MNXM1364050[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dump[c],dump,MNXM234,MNXM234[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dcmp[c],dcmp,MNXM266,MNXM266[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dcyt[c],dcyt,MNXM704,MNXM704[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
duri[c],duri,MNXM492,MNXM492[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dtmp[c],dtmp,MNXM257,MNXM257[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
thymd[c],thymd,MNXM420,MNXM420[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dgmp[c],dgmp,MNXM736654,MNXM736654[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dgsn[c],dgsn,MNXM647,MNXM647[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
damp[c],damp,MNXM432,MNXM432[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dad_2[c],dad_2,MNXM625,MNXM625[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
mlthf[c],mlthf,MNXM1102150,MNXM1102150[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dhf[c],dhf,MNXM281,MNXM281[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
fe2ohm[c],fe2ohm,MNXM1092970,MNXM1092970[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed"
aacoa[c],aacoa,MNXM1103802,MNXM1103802[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
hmgcoa[c],hmgcoa,MNXM1104235,MNXM1104235[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
mev__R[c],mev__R,MNXM1105057,MNXM1105057[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
5pmev[c],5pmev,MNXM738283,MNXM738283[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ipp[c],ipp,MNXM11919,MNXM11919[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ipdp[c],ipdp,MNXM83,MNXM83[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dmpp[c],dmpp,MNXM132,MNXM132[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
grdp[c],grdp,MNXM100,MNXM100[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
frdp[c],frdp,MNXM1363934,MNXM1363934[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
ggdp[c],ggdp,MNXM728266,MNXM728266[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
tthcudp[c],tthcudp,MNXM1364521,MNXM1364521[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
glyc3p[c],glyc3p,MNXM66,MNXM66[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
glyc1p[c],glyc1p,MNXM727062,MNXM727062[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
gggp[c],gggp,MNXM1543309,MNXM1543309[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dgggp[c],dgggp,MNXM1543132,MNXM1543132[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
cdgggp[c],cdgggp,MNXM1542966,MNXM1542966[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dgggps[c],dgggps,MNXM1543133,MNXM1543133[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dpgps[c],dpgps,MNXM1106785,MNXM1106785[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, chebi"
atden[c],atden,MNXM16146,MNXM16146[c],c,TRUE,MetanetX conversion,FALSE,"seed, chebi"
dpgpe[c],dpgpe,MNXM6673,MNXM6673[c],c,TRUE,MetanetX conversion,FALSE,seed
dggppi[c],dggppi,MNXM10735,MNXM10735[c],c,TRUE,MetanetX conversion,FALSE,seed
dggpi[c],dggpi,MNXM6669,MNXM6669[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed"
dpgpi[c],dpgpi,MNXM1543178,MNXM1543178[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, chebi"
dggpgp[c],dggpgp,MNXM1543135,MNXM1543135[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed"
dggpg[c],dggpg,MNXM1543134,MNXM1543134[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed"
dpgpg[c],dpgpg,MNXM1543177,MNXM1543177[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed"
cdgggps[c],cdgggps,MNXM728574,MNXM728574[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
cdgggs[c],cdgggs,MNXM1370093,MNXM1370093[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg"
mga[c],mga,mga,mga[c],c,FALSE,Unchanged,FALSE,None
dga[c],dga,dga,dga[c],c,FALSE,Unchanged,FALSE,None
udpdglc[c],udpdglc,udpdglc,udpdglc[c],c,FALSE,Unchanged,FALSE,None
dgar[c],dgar,dgar,dgar[c],c,FALSE,Unchanged,FALSE,None
2dglc[c],2dglc,MNXM1364475,MNXM1364475[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
tar[c],tar,MNXM736349,MNXM736349[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
gtar[c],gtar,gtar,gtar[c],c,FALSE,Unchanged,FALSE,None
2gtar[c],2gtar,MNXM54888,MNXM54888[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
petar[c],petar,MNXM740584,MNXM740584[c],c,TRUE,MetanetX conversion,FALSE,"seed, kegg, chebi"
2petar[c],2petar,2petar,2petar[c],c,FALSE,Unchanged,FALSE,None
pitar[c],pitar,pitar,pitar[c],c,FALSE,Unchanged,FALSE,None
2gpitar[c],2gpitar,2gpitar,2gpitar[c],c,FALSE,Unchanged,FALSE,None
gpetar[c],gpetar,gpetar,gpetar[c],c,FALSE,Unchanged,FALSE,None
2gpetar[c],2gpetar,2gpetar,2gpetar[c],c,FALSE,Unchanged,FALSE,None
phdp[c],phdp,MNXM741282,MNXM741282[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
prephytedp[c],prephytedp,MNXM731559,MNXM731559[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
phytoe[c],phytoe,MNXM1371262,MNXM1371262[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
pydx5p[c],pydx5p,MNXM161,MNXM161[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
gam6p[c],gam6p,MNXM1104065,MNXM1104065[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
gam1p[c],gam1p,MNXM1364196,MNXM1364196[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
acgam1p[c],acgam1p,MNXM1105798,MNXM1105798[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
uacgam[c],uacgam,MNXM1104529,MNXM1104529[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
uacmam[c],uacmam,MNXM1101258,MNXM1101258[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
uacmamu[c],uacmamu,MNXM1105744,MNXM1105744[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dtdpglu[c],dtdpglu,MNXM1105949,MNXM1105949[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dtdp4d6dg[c],dtdp4d6dg,MNXM1364107,MNXM1364107[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dtdp4d6dm[c],dtdp4d6dm,MNXM1104310,MNXM1104310[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
dtdprmn[c],dtdprmn,MNXM1106112,MNXM1106112[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
man6p[c],man6p,MNXM1103551,MNXM1103551[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
man1p[c],man1p,MNXM1106057,MNXM1106057[c],c,TRUE,MetanetX conversion,FALSE,"bigg, seed, kegg, chebi"
