model_id,metabolite_id,base_metabolite,is_metanetx,appears_standardized
iYY1101,MNXM1108018[e],MNXM1108018,TRUE,TRUE
iYY1101,MNXM732620[e],MNXM732620,TRUE,TRUE
iYY1101,MNXM730881[e],MNXM730881,TRUE,TRUE
iYY1101,MNXM1103551[e],MNXM1103551,TRUE,TRUE
iYY1101,MNXM735438[e],MNXM735438,TRUE,TRUE
iYY1101,MNXM73[e],MNXM73,TRUE,TRUE
iYY1101,MNXM741664[e],MNXM741664,TRUE,TRUE
iYY1101,MNXM1369759[e],MNXM1369759,TRUE,TRUE
iYY1101,MNXM4835[e],MNXM4835,TRUE,TRUE
iYY1101,MNXM58[e],MNXM58,TRUE,TRUE
iYY1101,MNXM741553[e],MNXM741553,TRUE,TRUE
iYY1101,MNXM1543236[e],MNXM1543236,TRUE,TRUE
iYY1101,MNXM1543234[e],MNXM1543234,TRUE,TRUE
cesiri,MNXM1372305[e],MNXM1372305,TRUE,TRUE
cesiri,MNXM1562[e],MNXM1562,TRUE,TRUE
cesiri,MNXM124[e],MNXM124,TRUE,TRUE
cesiri,MNXM8667[e],MNXM8667,TRUE,TRUE
cesiri,MNXM739791[e],MNXM739791,TRUE,TRUE
cesiri,MNXM731366[e],MNXM731366,TRUE,TRUE
cesiri,MNXM1370308[e],MNXM1370308,TRUE,TRUE
cesiri,MNXM731166[e],MNXM731166,TRUE,TRUE
cesiri,MNXM683[e],MNXM683,TRUE,TRUE
cesiri,MNXM355[e],MNXM355,TRUE,TRUE
cesiri,MNXM9[e],MNXM9,TRUE,TRUE
cesiri,MNXM1364206[e],MNXM1364206,TRUE,TRUE
cesiri,MNXM739527[e],MNXM739527,TRUE,TRUE
cesiri,MNXM1105760[e],MNXM1105760,TRUE,TRUE
cesiri,MNXM1371096[e],MNXM1371096,TRUE,TRUE
cesiri,MNXM1108176[e],MNXM1108176,TRUE,TRUE
cesiri,MNXM733186[e],MNXM733186,TRUE,TRUE
cesiri,MNXM1370556[e],MNXM1370556,TRUE,TRUE
cesiri,MNXM13[e],MNXM13,TRUE,TRUE
cesiri,MNXM1372038[e],MNXM1372038,TRUE,TRUE
cesiri,MNXM90960[e],MNXM90960,TRUE,TRUE
cesiri,MNXM1364050[e],MNXM1364050,TRUE,TRUE
cesiri,MNXM8670[e],MNXM8670,TRUE,TRUE
cesiri,MNXM270[e],MNXM270,TRUE,TRUE
cesiri,MNXM58[e],MNXM58,TRUE,TRUE
cesiri,MNXM1371098[e],MNXM1371098,TRUE,TRUE
cesiri,MNXM1[e],MNXM1,TRUE,TRUE
cesiri,MNXM735438[e],MNXM735438,TRUE,TRUE
cesiri,MNXM704[e],MNXM704,TRUE,TRUE
cesiri,MNXM458[e],MNXM458,TRUE,TRUE
cesiri,MNXM735978[e],MNXM735978,TRUE,TRUE
cesiri,MNXM662[e],MNXM662,TRUE,TRUE
cesiri,MNXM1369515[e],MNXM1369515,TRUE,TRUE
cesiri,MNXM625[e],MNXM625,TRUE,TRUE
cesiri,MNXM420[e],MNXM420,TRUE,TRUE
cesiri,MNXM1103104[e],MNXM1103104,TRUE,TRUE
cesiri,MNXM737701[e],MNXM737701,TRUE,TRUE
cesiri,MNXM729302[e],MNXM729302,TRUE,TRUE
cesiri,MNXM29[e],MNXM29,TRUE,TRUE
cesiri,MNXM741173[e],MNXM741173,TRUE,TRUE
cesiri,MNXM1369179[e],MNXM1369179,TRUE,TRUE
cesiri,MNXM1372482[e],MNXM1372482,TRUE,TRUE
cesiri,MNXM492[e],MNXM492,TRUE,TRUE
cesiri,MNXM8664[e],MNXM8664,TRUE,TRUE
cesiri,MNXM1363718[e],MNXM1363718,TRUE,TRUE
cesiri,MNXM741175[e],MNXM741175,TRUE,TRUE
cesiri,MNXM2255[e],MNXM2255,TRUE,TRUE
cesiri,MNXM729595[e],MNXM729595,TRUE,TRUE
cesiri,MNXM8264[e],MNXM8264,TRUE,TRUE
cesiri,WATER[e],WATER,FALSE,FALSE
cesiri,MNXM1364161[e],MNXM1364161,TRUE,TRUE
cesiri,MNXM935[e],MNXM935,TRUE,TRUE
cesiri,MNXM653[e],MNXM653,TRUE,TRUE
cesiri,MNXM8868[e],MNXM8868,TRUE,TRUE
cesiri,MNXM736797[e],MNXM736797,TRUE,TRUE
cesiri,MNXM95[e],MNXM95,TRUE,TRUE
cesiri,MNXM128[e],MNXM128,TRUE,TRUE
cesiri,MNXM1370306[e],MNXM1370306,TRUE,TRUE
cesiri,MNXM647[e],MNXM647,TRUE,TRUE
cesiri,MNXM126241[e],MNXM126241,TRUE,TRUE
cesiri,MNXM169454[e],MNXM169454,TRUE,TRUE
cesiri,MNXM740896[e],MNXM740896,TRUE,TRUE
cesiri,MNXM1372039[e],MNXM1372039,TRUE,TRUE
cesiri,MNXM1372754[e],MNXM1372754,TRUE,TRUE
cesiri,MNXM27[e],MNXM27,TRUE,TRUE
cesiri,MNXM8263[e],MNXM8263,TRUE,TRUE
cesiri,MNXM1372251[e],MNXM1372251,TRUE,TRUE
cesiri,MNXM529[e],MNXM529,TRUE,TRUE
cesiri,MNXM1364164[e],MNXM1364164,TRUE,TRUE
cesiri,MNXM1103335[e],MNXM1103335,TRUE,TRUE
iHN637,MNXM653[e],MNXM653,TRUE,TRUE
iHN637,MNXM2255[e],MNXM2255,TRUE,TRUE
iHN637,MNXM726090[e],MNXM726090,TRUE,TRUE
iHN637,MNXM741016[e],MNXM741016,TRUE,TRUE
iHN637,MNXM88347[e],MNXM88347,TRUE,TRUE
iHN637,MNXM737824[e],MNXM737824,TRUE,TRUE
iHN637,MNXM6451[e],MNXM6451,TRUE,TRUE
iHN637,MNXM738662[e],MNXM738662,TRUE,TRUE
iHN637,MNXM738656[e],MNXM738656,TRUE,TRUE
iHN637,MNXM88345[e],MNXM88345,TRUE,TRUE
iHN637,MNXM740230[e],MNXM740230,TRUE,TRUE
iHN637,MNXM5970[e],MNXM5970,TRUE,TRUE
iHN637,MNXM88338[e],MNXM88338,TRUE,TRUE
iHN637,MNXM87121[e],MNXM87121,TRUE,TRUE
iHN637,MNXM27[e],MNXM27,TRUE,TRUE
iHN637,MNXM729302[e],MNXM729302,TRUE,TRUE
iHN637,MNXM3673[e],MNXM3673,TRUE,TRUE
iHN637,MNXM107[e],MNXM107,TRUE,TRUE
iHN637,MNXM732398[e],MNXM732398,TRUE,TRUE
iHN637,MNXM9[e],MNXM9,TRUE,TRUE
iHN637,MNXM114[e],MNXM114,TRUE,TRUE
iHN637,MNXM118[e],MNXM118,TRUE,TRUE
iHN637,MNXM419[e],MNXM419,TRUE,TRUE
iHN637,MNXM23[e],MNXM23,TRUE,TRUE
iHN637,MNXM732914[e],MNXM732914,TRUE,TRUE
iHN637,MNXM270[e],MNXM270,TRUE,TRUE
iHN637,MNXM733618[e],MNXM733618,TRUE,TRUE
iHN637,MNXM694[e],MNXM694,TRUE,TRUE
iHN637,MNXM737786[e],MNXM737786,TRUE,TRUE
iHN637,MNXM58[e],MNXM58,TRUE,TRUE
iHN637,MNXM124[e],MNXM124,TRUE,TRUE
iHN637,MNXM282[e],MNXM282,TRUE,TRUE
iHN637,MNXM730135[e],MNXM730135,TRUE,TRUE
iHN637,MNXM94[e],MNXM94,TRUE,TRUE
iHN637,MNXM739668[e],MNXM739668,TRUE,TRUE
iHN637,MNXM5043[e],MNXM5043,TRUE,TRUE
iHN637,MNXM26[e],MNXM26,TRUE,TRUE
iHN637,MNXM733031[e],MNXM733031,TRUE,TRUE
iHN637,MNXM156[e],MNXM156,TRUE,TRUE
iHN637,MNXM1369194[e],MNXM1369194,TRUE,TRUE
iHN637,MNXM739337[e],MNXM739337,TRUE,TRUE
iHN637,MNXM199[e],MNXM199,TRUE,TRUE
iHN637,MNXM738834[e],MNXM738834,TRUE,TRUE
iHN637,MNXM174[e],MNXM174,TRUE,TRUE
iHN637,MNXM91126[e],MNXM91126,TRUE,TRUE
iHN637,MNXM734573[e],MNXM734573,TRUE,TRUE
iHN637,MNXM148045[e],MNXM148045,TRUE,TRUE
iHN637,MNXM729214[e],MNXM729214,TRUE,TRUE
iHN637,MNXM739526[e],MNXM739526,TRUE,TRUE
iHN637,MNXM147[e],MNXM147,TRUE,TRUE
iHN637,MNXM735837[e],MNXM735837,TRUE,TRUE
iHN637,MNXM2757[e],MNXM2757,TRUE,TRUE
iHN637,MNXM304[e],MNXM304,TRUE,TRUE
iHN637,MNXM3230[e],MNXM3230,TRUE,TRUE
iHN637,MNXM458[e],MNXM458,TRUE,TRUE
iHN637,MNXM128[e],MNXM128,TRUE,TRUE
iHN637,MNXM732470[e],MNXM732470,TRUE,TRUE
iHN637,MNXM735978[e],MNXM735978,TRUE,TRUE
iHN637,MNXM726637[e],MNXM726637,TRUE,TRUE
iHN637,MNXM13[e],MNXM13,TRUE,TRUE
iHN637,MNXM90960[e],MNXM90960,TRUE,TRUE
iHN637,MNXM761[e],MNXM761,TRUE,TRUE
iHN637,MNXM632[e],MNXM632,TRUE,TRUE
iHN637,MNXM738067[e],MNXM738067,TRUE,TRUE
iHN637,MNXM733717[e],MNXM733717,TRUE,TRUE
iHN637,MNXM726710[e],MNXM726710,TRUE,TRUE
iHN637,MNXM617[e],MNXM617,TRUE,TRUE
iHN637,MNXM39[e],MNXM39,TRUE,TRUE
iHN637,MNXM175[e],MNXM175,TRUE,TRUE
iHN637,MNXM735266[e],MNXM735266,TRUE,TRUE
iHN637,MNXM1734[e],MNXM1734,TRUE,TRUE
iHN637,MNXM48464[e],MNXM48464,TRUE,TRUE
iHN637,MNXM735623[e],MNXM735623,TRUE,TRUE
iHN637,MNXM341[e],MNXM341,TRUE,TRUE
iHN637,MNXM1102441[e],MNXM1102441,TRUE,TRUE
iHN637,MNXM37[e],MNXM37,TRUE,TRUE
iHN637,MNXM741172[e],MNXM741172,TRUE,TRUE
iHN637,MNXM29[e],MNXM29,TRUE,TRUE
iHN637,MNXM289[e],MNXM289,TRUE,TRUE
iHN637,MNXM89612[e],MNXM89612,TRUE,TRUE
iHN637,MNXM1[e],MNXM1,TRUE,TRUE
iHN637,MNXM195[e],MNXM195,TRUE,TRUE
iHN637,MNXM2[e],MNXM2,TRUE,TRUE
iHN637,MNXM134[e],MNXM134,TRUE,TRUE
iHN637,MNXM231[e],MNXM231,TRUE,TRUE
iHN637,MNXM95[e],MNXM95,TRUE,TRUE
iHN637,MNXM285[e],MNXM285,TRUE,TRUE
iHN637,MNXM179[e],MNXM179,TRUE,TRUE
iHN637,MNXM1106760[e],MNXM1106760,TRUE,TRUE
iHN637,MNXM1104802[e],MNXM1104802,TRUE,TRUE
iHN637,MNXM165[e],MNXM165,TRUE,TRUE
iHN637,MNXM728029[e],MNXM728029,TRUE,TRUE
iHN637,MNXM736635[e],MNXM736635,TRUE,TRUE
iHN637,MNXM182[e],MNXM182,TRUE,TRUE
iHN637,MNXM738803[e],MNXM738803,TRUE,TRUE
iGD1348,MNXM2[e],MNXM2,TRUE,TRUE
iGD1348,MNXM735437[e],MNXM735437,TRUE,TRUE
iGD1348,MNXM9[e],MNXM9,TRUE,TRUE
iGD1348,MNXM13[e],MNXM13,TRUE,TRUE
iGD1348,MNXM11[e],MNXM11,TRUE,TRUE
iGD1348,MNXM729302[e],MNXM729302,TRUE,TRUE
iGD1348,MNXM23[e],MNXM23,TRUE,TRUE
iGD1348,MNXM741172[e],MNXM741172,TRUE,TRUE
iGD1348,MNXM735623[e],MNXM735623,TRUE,TRUE
iGD1348,MNXM26[e],MNXM26,TRUE,TRUE
iGD1348,MNXM2255[e],MNXM2255,TRUE,TRUE
iGD1348,MNXM29[e],MNXM29,TRUE,TRUE
iGD1348,MNXM729214[e],MNXM729214,TRUE,TRUE
iGD1348,MNXM733981[e],MNXM733981,TRUE,TRUE
iGD1348,MNXM25[e],MNXM25,TRUE,TRUE
iGD1348,MNXM1104802[e],MNXM1104802,TRUE,TRUE
iGD1348,MNXM735837[e],MNXM735837,TRUE,TRUE
iGD1348,MNXM39[e],MNXM39,TRUE,TRUE
iGD1348,MNXM58[e],MNXM58,TRUE,TRUE
iGD1348,MNXM739526[e],MNXM739526,TRUE,TRUE
iGD1348,MNXM37[e],MNXM37,TRUE,TRUE
iGD1348,MNXM737786[e],MNXM737786,TRUE,TRUE
iGD1348,MNXM632[e],MNXM632,TRUE,TRUE
iGD1348,MNXM738803[e],MNXM738803,TRUE,TRUE
iGD1348,MNXM128[e],MNXM128,TRUE,TRUE
iGD1348,MNXM741174[e],MNXM741174,TRUE,TRUE
iGD1348,MNXM741663[e],MNXM741663,TRUE,TRUE
iGD1348,MNXM1[e],MNXM1,TRUE,TRUE
iGD1348,MNXM76[e],MNXM76,TRUE,TRUE
iGD1348,MNXM117[e],MNXM117,TRUE,TRUE
iGD1348,MNXM107[e],MNXM107,TRUE,TRUE
iGD1348,MNXM167[e],MNXM167,TRUE,TRUE
iGD1348,MNXM66[e],MNXM66,TRUE,TRUE
iGD1348,MNXM1380[e],MNXM1380,TRUE,TRUE
iGD1348,MNXM738067[e],MNXM738067,TRUE,TRUE
iGD1348,MNXM1369194[e],MNXM1369194,TRUE,TRUE
iGD1348,MNXM90[e],MNXM90,TRUE,TRUE
iGD1348,MNXM89612[e],MNXM89612,TRUE,TRUE
iGD1348,MNXM304[e],MNXM304,TRUE,TRUE
iGD1348,MNXM732914[e],MNXM732914,TRUE,TRUE
iGD1348,MNXM93[e],MNXM93,TRUE,TRUE
iGD1348,MNXM1106760[e],MNXM1106760,TRUE,TRUE
iGD1348,MNXM735266[e],MNXM735266,TRUE,TRUE
iGD1348,MNXM156[e],MNXM156,TRUE,TRUE
iGD1348,MNXM118[e],MNXM118,TRUE,TRUE
iGD1348,MNXM134[e],MNXM134,TRUE,TRUE
iGD1348,MNXM727692[e],MNXM727692,TRUE,TRUE
iGD1348,MNXM728393[e],MNXM728393,TRUE,TRUE
iGD1348,MNXM168[e],MNXM168,TRUE,TRUE
iGD1348,MNXM114[e],MNXM114,TRUE,TRUE
iGD1348,MNXM98[e],MNXM98,TRUE,TRUE
iGD1348,MNXM147[e],MNXM147,TRUE,TRUE
iGD1348,MNXM131[e],MNXM131,TRUE,TRUE
iGD1348,MNXM182[e],MNXM182,TRUE,TRUE
iGD1348,MNXM729594[e],MNXM729594,TRUE,TRUE
iGD1348,MNXM150[e],MNXM150,TRUE,TRUE
iGD1348,MNXM90960[e],MNXM90960,TRUE,TRUE
iGD1348,MNXM1370229[e],MNXM1370229,TRUE,TRUE
iGD1348,MNXM328[e],MNXM328,TRUE,TRUE
iGD1348,MNXM113989[e],MNXM113989,TRUE,TRUE
iGD1348,MNXM738128[e],MNXM738128,TRUE,TRUE
iGD1348,MNXM199[e],MNXM199,TRUE,TRUE
iGD1348,MNXM722749[e],MNXM722749,TRUE,TRUE
iGD1348,MNXM179[e],MNXM179,TRUE,TRUE
iGD1348,MNXM142[e],MNXM142,TRUE,TRUE
iGD1348,MNXM165[e],MNXM165,TRUE,TRUE
iGD1348,MNXM212[e],MNXM212,TRUE,TRUE
iGD1348,MNXM420[e],MNXM420,TRUE,TRUE
iGD1348,MNXM331[e],MNXM331,TRUE,TRUE
iGD1348,MNXM255[e],MNXM255,TRUE,TRUE
iGD1348,MNXM204[e],MNXM204,TRUE,TRUE
iGD1348,MNXM726637[e],MNXM726637,TRUE,TRUE
iGD1348,MNXM95[e],MNXM95,TRUE,TRUE
iGD1348,MNXM733114[e],MNXM733114,TRUE,TRUE
iGD1348,MNXM734837[e],MNXM734837,TRUE,TRUE
iGD1348,MNXM732398[e],MNXM732398,TRUE,TRUE
iGD1348,MNXM341[e],MNXM341,TRUE,TRUE
iGD1348,MNXM1370556[e],MNXM1370556,TRUE,TRUE
iGD1348,MNXM732487[e],MNXM732487,TRUE,TRUE
iGD1348,MNXM353[e],MNXM353,TRUE,TRUE
iGD1348,MNXM1094693[e],MNXM1094693,TRUE,TRUE
iGD1348,MNXM334[e],MNXM334,TRUE,TRUE
iGD1348,MNXM288[e],MNXM288,TRUE,TRUE
iGD1348,MNXM653[e],MNXM653,TRUE,TRUE
iGD1348,MNXM124[e],MNXM124,TRUE,TRUE
iGD1348,MNXM722752[e],MNXM722752,TRUE,TRUE
iGD1348,MNXM533[e],MNXM533,TRUE,TRUE
iGD1348,MNXM192[e],MNXM192,TRUE,TRUE
iGD1348,MNXM441[e],MNXM441,TRUE,TRUE
iGD1348,MNXM730135[e],MNXM730135,TRUE,TRUE
iGD1348,MNXM761[e],MNXM761,TRUE,TRUE
iGD1348,MNXM477[e],MNXM477,TRUE,TRUE
iGD1348,MNXM174[e],MNXM174,TRUE,TRUE
iGD1348,MNXM401[e],MNXM401,TRUE,TRUE
iGD1348,MNXM615[e],MNXM615,TRUE,TRUE
iGD1348,MNXM231[e],MNXM231,TRUE,TRUE
iGD1348,MNXM1820[e],MNXM1820,TRUE,TRUE
iGD1348,MNXM338[e],MNXM338,TRUE,TRUE
iGD1348,MNXM1231[e],MNXM1231,TRUE,TRUE
iGD1348,MNXM621[e],MNXM621,TRUE,TRUE
iGD1348,MNXM1608[e],MNXM1608,TRUE,TRUE
iGD1348,MNXM734799[e],MNXM734799,TRUE,TRUE
iGD1348,MNXM1151[e],MNXM1151,TRUE,TRUE
iGD1348,MNXM740330[e],MNXM740330,TRUE,TRUE
iGD1348,MNXM730229[e],MNXM730229,TRUE,TRUE
iGD1348,MNXM1094294[e],MNXM1094294,TRUE,TRUE
iGD1348,MNXM739757[e],MNXM739757,TRUE,TRUE
iGD1348,MNXM289[e],MNXM289,TRUE,TRUE
iGD1348,MNXM162989[e],MNXM162989,TRUE,TRUE
iGD1348,MNXM736685[e],MNXM736685,TRUE,TRUE
iGD1348,MNXM92401[e],MNXM92401,TRUE,TRUE
iGD1348,MNXM738430[e],MNXM738430,TRUE,TRUE
iGD1348,MNXM659[e],MNXM659,TRUE,TRUE
iGD1348,MNXM732202[e],MNXM732202,TRUE,TRUE
iGD1348,MNXM663[e],MNXM663,TRUE,TRUE
iGD1348,MNXM395[e],MNXM395,TRUE,TRUE
iGD1348,MNXM87584[e],MNXM87584,TRUE,TRUE
iGD1348,MNXM722779[e],MNXM722779,TRUE,TRUE
iGD1348,MNXM27[e],MNXM27,TRUE,TRUE
iGD1348,MNXM4505[e],MNXM4505,TRUE,TRUE
iGD1348,MNXM683[e],MNXM683,TRUE,TRUE
iGD1348,MNXM2561[e],MNXM2561,TRUE,TRUE
iGD1348,MNXM741485[e],MNXM741485,TRUE,TRUE
iGD1348,MNXM738834[e],MNXM738834,TRUE,TRUE
iGD1348,MNXM729340[e],MNXM729340,TRUE,TRUE
iGD1348,MNXM722992[e],MNXM722992,TRUE,TRUE
iGD1348,MNXM3518[e],MNXM3518,TRUE,TRUE
iGD1348,MNXM687[e],MNXM687,TRUE,TRUE
iGD1348,MNXM2474[e],MNXM2474,TRUE,TRUE
iGD1348,MNXM722790[e],MNXM722790,TRUE,TRUE
iGD1348,MNXM964[e],MNXM964,TRUE,TRUE
iGD1348,MNXM1018[e],MNXM1018,TRUE,TRUE
iGD1348,MNXM48446[e],MNXM48446,TRUE,TRUE
iGD1348,MNXM2246[e],MNXM2246,TRUE,TRUE
iGD1348,MNXM2813[e],MNXM2813,TRUE,TRUE
iGD1348,MNXM1692[e],MNXM1692,TRUE,TRUE
iGD1348,MNXM3304[e],MNXM3304,TRUE,TRUE
iGD1348,MNXM728398[e],MNXM728398,TRUE,TRUE
iGD1348,MNXM2683[e],MNXM2683,TRUE,TRUE
iGD1348,MNXM8509[e],MNXM8509,TRUE,TRUE
iGD1348,MNXM727315[e],MNXM727315,TRUE,TRUE
iGD1348,MNXM18038[e],MNXM18038,TRUE,TRUE
iGD1348,MNXM18941[e],MNXM18941,TRUE,TRUE
iGD1348,MNXM726710[e],MNXM726710,TRUE,TRUE
iGD1348,MNXM196[e],MNXM196,TRUE,TRUE
iGD1348,MNXM726090[e],MNXM726090,TRUE,TRUE
iGD1348,MNXM55276[e],MNXM55276,TRUE,TRUE
iGD1348,MNXM8664[e],MNXM8664,TRUE,TRUE
iGD1348,MNXM8264[e],MNXM8264,TRUE,TRUE
iGD1348,MNXM729871[e],MNXM729871,TRUE,TRUE
iGD1348,MNXM722856[e],MNXM722856,TRUE,TRUE
iGD1348,MNXM1369179[e],MNXM1369179,TRUE,TRUE
iGD1348,MNXM8263[e],MNXM8263,TRUE,TRUE
iGD1348,MNXM1370308[e],MNXM1370308,TRUE,TRUE
iGD1348,MNXM8670[e],MNXM8670,TRUE,TRUE
iGD1348,MNXM55269[e],MNXM55269,TRUE,TRUE
iGD1348,MNXM8868[e],MNXM8868,TRUE,TRUE
iGD1348,MNXM55287[e],MNXM55287,TRUE,TRUE
iGD1348,MNXM8667[e],MNXM8667,TRUE,TRUE
iGD1348,MNXM1370306[e],MNXM1370306,TRUE,TRUE
iGD1348,MNXM61743[e],MNXM61743,TRUE,TRUE
iGD1348,MNXM195[e],MNXM195,TRUE,TRUE
iGD1348,MNXM8666[e],MNXM8666,TRUE,TRUE
iGD1348,MNXM126241[e],MNXM126241,TRUE,TRUE
iGD1348,MNXM8669[e],MNXM8669,TRUE,TRUE
iGD1348,MNXM8671[e],MNXM8671,TRUE,TRUE
iGD1348,MNXM730185[e],MNXM730185,TRUE,TRUE
iGD1348,cpdFixed[e],cpdFixed,FALSE,FALSE
iGD1348,cpdMALT[e],cpdMALT,FALSE,FALSE
iGD1348,cpdNodF[e],cpdNodF,FALSE,FALSE
iGD1348,cpdRHBC4[e],cpdRHBC4,FALSE,FALSE
iAF987,MNXM734750[e],MNXM734750,TRUE,TRUE
iAF987,MNXM632[e],MNXM632,TRUE,TRUE
iAF987,MNXM162258[e],MNXM162258,TRUE,TRUE
iAF987,MNXM148081[e],MNXM148081,TRUE,TRUE
iAF987,MNXM148080[e],MNXM148080,TRUE,TRUE
iAF987,MNXM148128[e],MNXM148128,TRUE,TRUE
iAF987,MNXM148129[e],MNXM148129,TRUE,TRUE
iAF987,MNXM7343[e],MNXM7343,TRUE,TRUE
iAF987,MNXM733717[e],MNXM733717,TRUE,TRUE
iAF987,MNXM726710[e],MNXM726710,TRUE,TRUE
iAF987,MNXM196[e],MNXM196,TRUE,TRUE
iAF987,MNXM39[e],MNXM39,TRUE,TRUE
iAF987,MNXM48464[e],MNXM48464,TRUE,TRUE
iAF987,MNXM159[e],MNXM159,TRUE,TRUE
iAF987,MNXM1102441[e],MNXM1102441,TRUE,TRUE
iAF987,MNXM146921[e],MNXM146921,TRUE,TRUE
iAF987,MNXM7454[e],MNXM7454,TRUE,TRUE
iAF987,MNXM89612[e],MNXM89612,TRUE,TRUE
iAF987,MNXM828[e],MNXM828,TRUE,TRUE
iAF987,MNXM146508[e],MNXM146508,TRUE,TRUE
iAF987,MNXM107505[e],MNXM107505,TRUE,TRUE
iAF987,MNXM147821[e],MNXM147821,TRUE,TRUE
iAF987,MNXM147384[e],MNXM147384,TRUE,TRUE
iAF987,MNXM577[e],MNXM577,TRUE,TRUE
iAF987,MNXM733114[e],MNXM733114,TRUE,TRUE
iAF987,MNXM164[e],MNXM164,TRUE,TRUE
iAF987,MNXM1[e],MNXM1,TRUE,TRUE
iAF987,MNXM713[e],MNXM713,TRUE,TRUE
iAF987,MNXM195[e],MNXM195,TRUE,TRUE
iAF987,MNXM26[e],MNXM26,TRUE,TRUE
iAF987,MNXM2[e],MNXM2,TRUE,TRUE
iAF987,MNXM108[e],MNXM108,TRUE,TRUE
iAF987,MNXM970[e],MNXM970,TRUE,TRUE
iAF987,MNXM3230[e],MNXM3230,TRUE,TRUE
iAF987,MNXM950[e],MNXM950,TRUE,TRUE
iAF987,MNXM732487[e],MNXM732487,TRUE,TRUE
iAF987,MNXM458[e],MNXM458,TRUE,TRUE
iAF987,MNXM2531[e],MNXM2531,TRUE,TRUE
iAF987,MNXM7138[e],MNXM7138,TRUE,TRUE
iAF987,MNXM217[e],MNXM217,TRUE,TRUE
iAF987,MNXM231[e],MNXM231,TRUE,TRUE
iAF987,MNXM1630[e],MNXM1630,TRUE,TRUE
iAF987,MNXM371[e],MNXM371,TRUE,TRUE
iAF987,MNXM95[e],MNXM95,TRUE,TRUE
iAF987,MNXM562[e],MNXM562,TRUE,TRUE
iAF987,MNXM740598[e],MNXM740598,TRUE,TRUE
iAF987,MNXM128[e],MNXM128,TRUE,TRUE
iAF987,MNXM58987[e],MNXM58987,TRUE,TRUE
iAF987,MNXM1106760[e],MNXM1106760,TRUE,TRUE
iAF987,MNXM4505[e],MNXM4505,TRUE,TRUE
iAF987,MNXM946[e],MNXM946,TRUE,TRUE
iAF987,MNXM148292[e],MNXM148292,TRUE,TRUE
iAF987,MNXM735978[e],MNXM735978,TRUE,TRUE
iAF987,MNXM1104802[e],MNXM1104802,TRUE,TRUE
iAF987,MNXM13[e],MNXM13,TRUE,TRUE
iAF987,MNXM729799[e],MNXM729799,TRUE,TRUE
iAF987,MNXM90960[e],MNXM90960,TRUE,TRUE
iAF987,MNXM653[e],MNXM653,TRUE,TRUE
iAF987,MNXM2255[e],MNXM2255,TRUE,TRUE
iAF987,MNXM736619[e],MNXM736619,TRUE,TRUE
iAF987,MNXM61095[e],MNXM61095,TRUE,TRUE
iAF987,MNXM726090[e],MNXM726090,TRUE,TRUE
iAF987,MNXM1485[e],MNXM1485,TRUE,TRUE
iAF987,MNXM739757[e],MNXM739757,TRUE,TRUE
iAF987,MNXM27[e],MNXM27,TRUE,TRUE
iAF987,MNXM729302[e],MNXM729302,TRUE,TRUE
iAF987,MNXM3673[e],MNXM3673,TRUE,TRUE
iAF987,MNXM107[e],MNXM107,TRUE,TRUE
iAF987,MNXM732398[e],MNXM732398,TRUE,TRUE
iAF987,MNXM236[e],MNXM236,TRUE,TRUE
iAF987,MNXM306[e],MNXM306,TRUE,TRUE
iAF987,MNXM146425[e],MNXM146425,TRUE,TRUE
iAF987,MNXM146424[e],MNXM146424,TRUE,TRUE
iAF987,MNXM147532[e],MNXM147532,TRUE,TRUE
iAF987,MNXM147533[e],MNXM147533,TRUE,TRUE
iAF987,MNXM291[e],MNXM291,TRUE,TRUE
iAF987,MNXM320[e],MNXM320,TRUE,TRUE
iAF987,MNXM9[e],MNXM9,TRUE,TRUE
iAF987,MNXM162260[e],MNXM162260,TRUE,TRUE
iAF987,MNXM6396[e],MNXM6396,TRUE,TRUE
iAF987,MNXM3382[e],MNXM3382,TRUE,TRUE
iAF987,MNXM23[e],MNXM23,TRUE,TRUE
iAF987,MNXM726339[e],MNXM726339,TRUE,TRUE
iAF987,MNXM58[e],MNXM58,TRUE,TRUE
iAF987,MNXM1949[e],MNXM1949,TRUE,TRUE
iAF987,MNXM282[e],MNXM282,TRUE,TRUE
iAF987,MNXM147611[e],MNXM147611,TRUE,TRUE
iAF987,MNXM147612[e],MNXM147612,TRUE,TRUE
iAF987,MNXM889[e],MNXM889,TRUE,TRUE
iAF987,MNXM323[e],MNXM323,TRUE,TRUE
iAF987,MNXM162239[e],MNXM162239,TRUE,TRUE
iAF987,MNXM641[e],MNXM641,TRUE,TRUE
iAF987,MNXM741002[e],MNXM741002,TRUE,TRUE
iAF987,MNXM147618[e],MNXM147618,TRUE,TRUE
iAF987,MNXM147619[e],MNXM147619,TRUE,TRUE
iAF987,MNXM148556[e],MNXM148556,TRUE,TRUE
iAF987,MNXM148557[e],MNXM148557,TRUE,TRUE
iAF987,MNXM199[e],MNXM199,TRUE,TRUE
iAF987,MNXM729214[e],MNXM729214,TRUE,TRUE
halom,MNXM25[e],MNXM25,TRUE,TRUE
halom,MNXM736685[e],MNXM736685,TRUE,TRUE
halom,MNXM1372305[e],MNXM1372305,TRUE,TRUE
halom,MNXM1105684[e],MNXM1105684,TRUE,TRUE
halom,MNXM1364330[e],MNXM1364330,TRUE,TRUE
