orig_met,without_compartment,new_met,new_met_out,compartment,conversion_successful,conversion_type,encoding_issues_fixed,database_sources
s[0870],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0871],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0872],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0873],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0874],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0875],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0876],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0877],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0878],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0879],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0880],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0881],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0882],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0883],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0884],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0885],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0886],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0887],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0888],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0889],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0890],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0894],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0895],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0896],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0897],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0898],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0899],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0900],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0901],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0902],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0903],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0904],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0905],s,s,s[m],m,FALSE,Unchanged,FALSE,None
s[0906],s,s,s[er],er,FALSE,Unchanged,FALSE,None
s[0907],s,s,s[g],g,FALSE,Unchanged,FALSE,None
s[0908],s,s,s[m],m,FALSE,Unchanged,FALSE,None
